sku,upc,prod_title,category,msrp_price,customer_price,qty_in_stock,description,brand,specification,images,pdfs
980-001004,,"Logitech S 150 Stereo Speakers, USB-Powered Desktop Audio | PC Speakers",Hardware,N/A,N/A,1,"Logitech S 150 Stereo Speakers, USB-Powered Desktop Audio | PC Speakers",N/A,,https://a5it.com/product/logitech-s-150-stereo-speakers/980-001004,
NLBK-25F-CAT6A-PATCH,,"StarTech 25 ft CAT6A Ethernet Cable, LSZH, 10 GbE, 500 MHz | Black",Hardware,N/A,N/A,1,"StarTech 25 ft CAT6A Ethernet Cable, LSZH, 10 GbE, 500 MHz | Black",N/A,,https://a5it.com/product/startech-25ft-cat6a-ethernet-cable-black-low-smoke-zero-halogen-lszh-10gbe-500mhz/NLBK-25F-CAT6A-PATCH,
CB436A,,"HP 36A CB436A Black Original LaserJet Toner Cartridge | OEM, 2,000 Pages",Hardware,N/A,N/A,1,"HP 36A CB436A Black Original LaserJet Toner Cartridge | OEM, 2,000 Pages",N/A,,https://a5it.com/product/hp-hp-36a-cb436a-black-original-laserjet-toner-cartridge/CB436A,
CE278AD,,"HP 78A CE278AD 2-Pack Black Original LaserJet Toner | OEM, 2-Pack",Hardware,N/A,N/A,1,"HP 78A CE278AD 2-Pack Black Original LaserJet Toner | OEM, 2-Pack",N/A,,https://a5it.com/product/hp-hp-78a-ce278ad-2-pack-black-original-laserjet-toner-cartridge/CE278AD,
L0R09A,,HP 981X L0R09A High Yield Cyan PageWide Cartridge | OEM Ink Supply,Hardware,N/A,N/A,1,HP 981X L0R09A High Yield Cyan PageWide Cartridge | OEM Ink Supply,N/A,,https://a5it.com/product/hp-hp-981x-l0r09a-high-yield-cyan-original-pagewide-cartridge/L0R09A,
HB31C3A1CME,,4 Port USB C Hub 10Gbps TAA,Hardware,N/A,N/A,1,4 Port USB C Hub 10Gbps TAA,N/A,,https://a5it.com/product/startech-4-port-usb-c-hub-10gbps-taa/HB31C3A1CME,
Y10E049-B1,,"Rocstor Y10E049-B1 1U Adjustable Vented Sliding Steel Shelf | 19"" Rack",Hardware,N/A,N/A,1,"Rocstor Y10E049-B1 1U Adjustable Vented Sliding Steel Shelf | 19"" Rack",N/A,,https://a5it.com/product/rocstor-1u-universal-adjustable-vented-sliding-steel-shelf-for-19-rack-heavy-duty-132l/Y10E049-B1,
WKB-1500GB,,Adesso WKB-1500GB 2.4 GHz Ergo Keyboard Mouse Combo | Wireless Laser,Hardware,N/A,N/A,1,Adesso WKB-1500GB 2.4 GHz Ergo Keyboard Mouse Combo | Wireless Laser,N/A,,https://a5it.com/product/adesso-2-4ghz-ergo-kyb-laser-mouse/WKB-1500GB,
N/A,,"Adjustable Laptop Riser Stand SIIG CE-MT3911-S1 | Ergonomic, Portable",Hardware,N/A,N/A,1,"Adjustable Laptop Riser Stand SIIG CE-MT3911-S1 | Ergonomic, Portable",N/A,,https://a5it.com/product/siig-adjustable-laptop-riser-stand/CE-MT3911-S1,
222S9JML,,"Philips 222S9JML 22"" FHD Monitor with USB Hub | Height Adjustable",Hardware,N/A,N/A,1,"Philips 222S9JML 22"" FHD Monitor with USB Hub | Height Adjustable",N/A,,https://a5it.com/product/philips-22-monitor-led-fhd-usb-hub/222S9JML,
TD1655,,"ViewSonic TD1655 15.6"" FHD Portable Touch Display | USB-C, Business",Hardware,N/A,N/A,1,"ViewSonic TD1655 15.6"" FHD Portable Touch Display | USB-C, Business",N/A,,https://a5it.com/product/viewsonic-15-6-prtbl-touchdsply-fhd1080p/TD1655,
2769G-PRIVACY-SCREEN,,"27"" Gold Privacy Screen",Hardware,N/A,N/A,1,"27"" Gold Privacy Screen",N/A,,https://a5it.com/product/startech-27-gold-privacy-screen/2769G-PRIVACY-SCREEN,
920-012868,,"Logitech G515 TKL Tactile Black Keyboard | TKL, Wired, Gaming",Hardware,N/A,N/A,1,"Logitech G515 TKL Tactile Black Keyboard | TKL, Wired, Gaming",N/A,,https://a5it.com/product/logitech-g515-tkl-tactile-black/920-012868,
MU-PC2T0T/AM,,Samsung T7 2TB Portable SSD USB 3.2 Gen 2 | External Storage,Hardware,N/A,N/A,1,Samsung T7 2TB Portable SSD USB 3.2 Gen 2 | External Storage,N/A,,https://a5it.com/product/samsung-t7-prtbl-ssd-2tb-usb-3-2-g2/MU-PC2T0T%2FAM,
4X40K09936,,"TS TP 15.6"" Basic Backpack",Hardware,N/A,N/A,1,"TS TP 15.6"" Basic Backpack",N/A,,https://a5it.com/product/lenovo-ts-tp-15-6-basic-backpack/4X40K09936,
N/A,,Kensington K59600WW 1 Touch Height Adjust Arm | Monitor Arm,Hardware,N/A,N/A,1,Kensington K59600WW 1 Touch Height Adjust Arm | Monitor Arm,N/A,,https://a5it.com/product/kensington-1-touch-height-adjust-arm-blk/K59600WW,
B625/DN,,"Xerox B625/DN Multifunction Laser Mono | Print, Scan, Fax, Ethernet",Hardware,N/A,N/A,1,"Xerox B625/DN Multifunction Laser Mono | Print, Scan, Fax, Ethernet",N/A,,https://a5it.com/product/xerox-b625-dn-multifunction-laser-monochrome-copy-print-scan-fax-ethernet/B625%2FDN,
Y10A338-S1,,PREMIUM USB-C 5-IN-1 MULTIPORT ADAPTER WITH PD 3.1 CHARGING & DP 1.4 ALT MODE -,Hardware,N/A,N/A,1,PREMIUM USB-C 5-IN-1 MULTIPORT ADAPTER WITH PD 3.1 CHARGING & DP 1.4 ALT MODE -,N/A,,https://a5it.com/product/rocstor-premium-usb-c-5-in-1-multiport-adapter-with-pd-3-1-charging-dp-1-4-alt-mode/Y10A338-S1,
N/A,,"Eaton U215-002 2-Port USB 2.0 Sharing Switch | Printer Sharing, USB",Hardware,N/A,N/A,1,"Eaton U215-002 2-Port USB 2.0 Sharing Switch | Printer Sharing, USB",N/A,,https://a5it.com/product/eaton-2port-usb-2-0-sharing-switch/U215-002,
U280-005-WS4C1,,"Eaton U280-005-WS4C1 110W 5-Port USB Charging Station | USB-C, Enterprise",Hardware,N/A,N/A,1,"Eaton U280-005-WS4C1 110W 5-Port USB Charging Station | USB-C, Enterprise",N/A,,https://a5it.com/product/eaton-usb-charging-station-5-port-4/U280-005-WS4C1,
N6PAT30GRS,,"StarTech 30 ft Gray Slim Cat6 Cable | Slim, Snagless, Enterprise",Hardware,N/A,N/A,1,"StarTech 30 ft Gray Slim Cat6 Cable | Slim, Snagless, Enterprise",N/A,,https://a5it.com/product/startech-30ft-gray-slim-cat6-cable/N6PAT30GRS,
J9150D-AO,,"AddOn HP J9150D-AO 10GBASE-SR SFP+ | MMF, 850 nm, TAA",Hardware,N/A,N/A,1,"AddOn HP J9150D-AO 10GBASE-SR SFP+ | MMF, 850 nm, TAA",N/A,,https://a5it.com/product/addon-addon-hp-j9150d-compatible-taa-compliant-10gbase-sr-sfp-transceiver-mmf-850nm/J9150D-AO,
NLBL-75F-CAT6A-PATCH,,"StarTech CAT6a LSZH Ethernet Cable, 75 ft, 10Gbps | S/FTP, PoE++",Hardware,N/A,N/A,1,"StarTech CAT6a LSZH Ethernet Cable, 75 ft, 10Gbps | S/FTP, PoE++",N/A,,https://a5it.com/product/startech-cat6a-ethernet-cable-lszh/NLBL-75F-CAT6A-PATCH,
SMLCSC-OS2-10M,,"StarTech 10 m LC to SC OS2 Fiber Cable, Single-Mode | Data Center",Hardware,N/A,N/A,1,"StarTech 10 m LC to SC OS2 Fiber Cable, Single-Mode | Data Center",N/A,,https://a5it.com/product/startech-10m-lc-to-sc-os2-fiber-cable/SMLCSC-OS2-10M,
NLGN-50F-CAT6A-PATCH,,"StarTech CAT6a Ethernet Cable LSZH 50 ft, 10Gbps | Enterprise, PoE",Hardware,N/A,N/A,1,"StarTech CAT6a Ethernet Cable LSZH 50 ft, 10Gbps | Enterprise, PoE",N/A,,https://a5it.com/product/startech-cat6a-ethernet-cable-lszh/NLGN-50F-CAT6A-PATCH,
SCNM9FM2MBK,,2m Black DB9 Null Modem Cable,Hardware,N/A,N/A,1,2m Black DB9 Null Modem Cable,N/A,,https://a5it.com/product/startech-2m-black-db9-null-modem-cable/SCNM9FM2MBK,
SMTL3000RM2UCNC,,"APC Smart-UPS SMTL3000RM2UCNC 3,000 VA 120 V Rack Mount | Lithium-Ion",Hardware,N/A,N/A,1,"APC Smart-UPS SMTL3000RM2UCNC 3,000 VA 120 V Rack Mount | Lithium-Ion",N/A,,https://a5it.com/product/apc-110-v-ac-120-v-ac-125-v-ac/SMTL3000RM2UCNC,
ID-US0C11-S1,,"SIIG 16-Port USB-C PD Charging Station 1,000 W | USB-C Charging, ETL",Hardware,N/A,N/A,1,"SIIG 16-Port USB-C PD Charging Station 1,000 W | USB-C Charging, ETL",N/A,,https://a5it.com/product/siig-siig-16port-usbc-pd-charging/ID-US0C11-S1,
SRWO2UBRKT,,"SmartRack 2U Low-Profile Vertical-Mount Vented Wall-Mount Mini Rack Enclosure, Black",Hardware,N/A,N/A,1,"SmartRack 2U Low-Profile Vertical-Mount Vented Wall-Mount Mini Rack Enclosure, Black",N/A,,https://a5it.com/product/eaton-eaton-tripp-lite-series-smartrack-2u-low-profile-vertical-mount-vented-wall-moun/SRWO2UBRKT,
SMART1200LCD,,"Eaton SMART1200LCD 1,200 VA 700 W UPS | Desktop UPS, LCD",Hardware,N/A,N/A,1,"Eaton SMART1200LCD 1,200 VA 700 W UPS | Desktop UPS, LCD",N/A,,https://a5it.com/product/eaton-1200va-700w-ups-w-lcd/SMART1200LCD,
USW-LITE-16-POE,,"Ubiquiti UniFi Switch Lite 16 PoE, 16-Port Gigabit | Managed",Hardware,N/A,N/A,1,"Ubiquiti UniFi Switch Lite 16 PoE, 16-Port Gigabit | Managed",N/A,,https://a5it.com/product/ubiquiti-unifi-switch-lite-16-port-poe/USW-LITE-16-POE,
NLBK-14F-CAT6A-PATCH,,"StarTech 14 ft Cat6A Ethernet Cable, LSZH, 10 GbE, 500 MHz | Patch Cable",Hardware,N/A,N/A,1,"StarTech 14 ft Cat6A Ethernet Cable, LSZH, 10 GbE, 500 MHz | Patch Cable",N/A,,https://a5it.com/product/startech-14ft-cat6a-ethernet-cable-black-low-smoke-zero-halogen-lszh-10gbe-500mhz/NLBK-14F-CAT6A-PATCH,
SMLCSC-OS2-1M,,"StarTech 1 m LC to SC OS2 Fiber Cable, Single-Mode | LC/SC, LSZH",Hardware,N/A,N/A,1,"StarTech 1 m LC to SC OS2 Fiber Cable, Single-Mode | LC/SC, LSZH",N/A,,https://a5it.com/product/startech-1m-lc-to-sc-os2-fiber-cable/SMLCSC-OS2-1M,
A12GYUT#ABA,,"HP Elite SFF 800 G9 i7-14700, 16 GB, 256 GB SSD | Business Desktop",Hardware,N/A,N/A,1,"HP Elite SFF 800 G9 i7-14700, 16 GB, 256 GB SSD | Business Desktop",N/A,,https://a5it.com/product/hp-800-g9-sff-i714700-16g-256gb/A12GYUT%23ABA,
GS348TP-200NAS,,"Netgear S350 GS348TP 48-Port PoE+ Smart-Managed Switch | Rack Mount, L2",Hardware,N/A,N/A,1,"Netgear S350 GS348TP 48-Port PoE+ Smart-Managed Switch | Rack Mount, L2",N/A,,https://a5it.com/product/netgear-s350-48p-ge-poe-smartmanaged/GS348TP-200NAS,
N/A,,"Joy Factory MAGCONNECT C-Clamp Carbon Fiber Dual Arm Mount | Dual Arm, Clamp",Hardware,N/A,N/A,1,"Joy Factory MAGCONNECT C-Clamp Carbon Fiber Dual Arm Mount | Dual Arm, Clamp",N/A,,https://a5it.com/product/joy-factory-magconnect-c-clamp-carbon-fiber-dual-arm-mount-only/MMU116,
945-000058,,G Saitek Pro Flight X56 Rhino,Hardware,N/A,N/A,1,G Saitek Pro Flight X56 Rhino,N/A,,https://a5it.com/product/logitech-g-saitek-pro-flight-x56-rhino/945-000058,
5099-610-279,,"Jabra Engage 50 II USB-A UC Stereo | Wired Headset, Enterprise",Hardware,N/A,N/A,1,"Jabra Engage 50 II USB-A UC Stereo | Wired Headset, Enterprise",N/A,,https://a5it.com/product/jabra-jabra-engage-50-ii-usb-a-uc-stereo/5099-610-279,
910-006118,,"Logitech Blue Aurora Wireless Mouse 910-006118 — Wireless Optical, Compact | Design Collection, Ambidextrous",Hardware,N/A,N/A,1,"Logitech Blue Aurora Wireless Mouse 910-006118 — Wireless Optical, Compact | Design Collection, Ambidextrous",N/A,,https://a5it.com/product/logitech-blue-aurora-wireless-mouse/910-006118,
USBC-A1M,,Plugable USBC-A1M 1 m USB-C to USB-A 5 Gbps Cable | USB 3.2 Gen 1,Hardware,N/A,N/A,1,Plugable USBC-A1M 1 m USB-C to USB-A 5 Gbps Cable | USB 3.2 Gen 1,N/A,,https://a5it.com/product/plugable-1m-usbc-to-usba-cable-5gbps/USBC-A1M,
USBC-TE1000,,Plugable USBC-TE1000 USB-C to Gigabit Ethernet Adapter | Driverless,Hardware,N/A,N/A,1,Plugable USBC-TE1000 USB-C to Gigabit Ethernet Adapter | Driverless,N/A,,https://a5it.com/product/plugable-usbc-to-ethernet-adapter-gbe/USBC-TE1000,
USBC32USBC1MB,,"AddOn USBC32USBC1MB USB 3.1 Type-C Male to Male Cable, 3.3 ft | USB-C",Hardware,N/A,N/A,1,"AddOn USBC32USBC1MB USB 3.1 Type-C Male to Male Cable, 3.3 ft | USB-C",N/A,,https://a5it.com/product/addon-addon-1-0m-3-3ft-usb-3-1-type-c-male-to-male-black-adapter-cable/USBC32USBC1MB,
450FBLCLC5PP,,"StarTech 5 m OM4 LC/LC UPC Fiber Cable | Multimode, Data Center",Hardware,N/A,N/A,1,"StarTech 5 m OM4 LC/LC UPC Fiber Cable | Multimode, Data Center",N/A,,https://a5it.com/product/startech-5m-om4-multimode-fiber-cable/450FBLCLC5PP,
DISPLAYPORT10F,,ADDON 3.05M (10.00FT) DISPLAYPORT MALE TO MALE BLACK CABLE,Hardware,N/A,N/A,1,ADDON 3.05M (10.00FT) DISPLAYPORT MALE TO MALE BLACK CABLE,N/A,,https://a5it.com/product/addon-addon-3-05m-10-00ft-displayport-male-to-male-black-cable/DISPLAYPORT10F,
LS220D0802,,"Buffalo LinkStation 220 LS220D0802 8 TB NAS RAID | Desktop, TAA",Hardware,N/A,N/A,1,"Buffalo LinkStation 220 LS220D0802 8 TB NAS RAID | Desktop, TAA",N/A,,https://a5it.com/product/buffalo-linkstation-220-8tb-nas-cloud/LS220D0802,
0114T27903,,"Canon imageFORMULA DR-M160II Document Scanner | Duplex, 60 ppm",Hardware,N/A,N/A,1,"Canon imageFORMULA DR-M160II Document Scanner | Duplex, 60 ppm",N/A,,https://a5it.com/product/canon-canon-imageformula-dr-m160ii/0114T27903,
CMSCOILED4,,"StarTech CMSCOILED4 Cable Management Coil | Equipment Wiring, Rack",Hardware,N/A,N/A,1,"StarTech CMSCOILED4 Cable Management Coil | Equipment Wiring, Rack",N/A,,https://a5it.com/product/startech-easily-organize-your-equipment-wiring-adding-in-cables-with-the-convenient-cabl/CMSCOILED4,
9705B007,,"Canon P-215II ScanTini Mobile Scanner, 20-Sheet ADF | Portable, USB",Hardware,N/A,N/A,1,"Canon P-215II ScanTini Mobile Scanner, 20-Sheet ADF | Portable, USB",N/A,,https://a5it.com/product/canon-canon-p-215ii-scantini-mobile-scanner-built-in-card-reader-and-20-sheet-automat/9705B007,
UVC-G5-DOME,,"Ubiquiti UVC-G5-DOME 2K HD PoE Dome Camera | IP54, Enterprise",Hardware,N/A,N/A,1,"Ubiquiti UVC-G5-DOME 2K HD PoE Dome Camera | IP54, Enterprise",N/A,,https://a5it.com/product/ubiquiti-camera-g5-dome/UVC-G5-DOME,
N/A,,"Tripp Lite series High-Speed HDMI Cable, Digital Video with Audio, UHD 4K (M/M), Black, 12 ft. (3.66 m)",Hardware,N/A,N/A,1,"Tripp Lite series High-Speed HDMI Cable, Digital Video with Audio, UHD 4K (M/M), Black, 12 ft. (3.66 m)",N/A,,https://a5it.com/product/eaton-high-speed-hdmi-cbl/P568-012,
981-001389,,"Logitech Zone Learn 981-001389 Headset 3.5 mm | Over-Ear, Education",Hardware,N/A,N/A,1,"Logitech Zone Learn 981-001389 Headset 3.5 mm | Over-Ear, Education",N/A,,https://a5it.com/product/logitech-zone-learn-headset-3-5mm/981-001389,
N6PATCH30GR,,StarTech N6PATCH30GR 30 ft Cat6 Ethernet Cable | Multi-Gigabit,Hardware,N/A,N/A,1,StarTech N6PATCH30GR 30 ft Cat6 Ethernet Cable | Multi-Gigabit,N/A,,https://a5it.com/product/startech-30ft-gray-cat6-ethernet-cable-delivers-multi-gigabit-1-2-5-5gbps-10gbps-up-to/N6PATCH30GR,
CE743A,,HP 307A CE743A Magenta Original LaserJet Toner Cartridge | OEM,Hardware,N/A,N/A,1,HP 307A CE743A Magenta Original LaserJet Toner Cartridge | OEM,N/A,,https://a5it.com/product/hp-hp-307a-ce743a-magenta-original-laserjet-toner-cartridge/CE743A,
TBT4-UDZ,,16in1 dual display TB4 Dock,Hardware,N/A,N/A,1,16in1 dual display TB4 Dock,N/A,,https://a5it.com/product/plugable-16in1-dual-display-tb4-dock/TBT4-UDZ,
WDBBGB0080HBK-NESN,,"Western Digital My Book 8TB USB 3.0 Desktop Drive | Backup, Password Protection",Hardware,N/A,N/A,1,"Western Digital My Book 8TB USB 3.0 Desktop Drive | Backup, Password Protection",N/A,,https://a5it.com/product/western-digital-8tb-my-book-desktop/WDBBGB0080HBK-NESN,
B315/DNI,,"Xerox B315/DNI Multifunction Printer | 42 PPM, Duplex, Fax",Hardware,N/A,N/A,1,"Xerox B315/DNI Multifunction Printer | 42 PPM, Duplex, Fax",N/A,,https://a5it.com/product/xerox-xerox-b315-multifunction-printer-print-copy-scan-fax-up-to-42-ppm-letter-lega/B315%2FDNI,
RFCUB,,Chief FIT Interactive Display Cart RFCUB | Rolling Display Cart,Hardware,N/A,N/A,1,Chief FIT Interactive Display Cart RFCUB | Rolling Display Cart,N/A,,https://a5it.com/product/chief-fit-interactive-display-cart/RFCUB,
USB3C2ESAT3,,3' USBC to eSATA Cbl,Hardware,N/A,N/A,1,3' USBC to eSATA Cbl,N/A,,https://a5it.com/product/startech-3-usbc-to-esata-cbl/USB3C2ESAT3,
GSM4230PX-TAANAS,,"Netgear M4250 26G4XF POE+ MNGD SWIT | Managed PoE+, TAA Compliant",Hardware,N/A,N/A,1,"Netgear M4250 26G4XF POE+ MNGD SWIT | Managed PoE+, TAA Compliant",N/A,,https://a5it.com/product/netgear-m4250-26g4xf-poe-mngd-swit/GSM4230PX-TAANAS,
USBC3MB,,"AddOn Networks USB 2.0 C to C M/M Cable, USBC3MB | USB Cable",Hardware,N/A,N/A,1,"AddOn Networks USB 2.0 C to C M/M Cable, USBC3MB | USB Cable",N/A,,https://a5it.com/product/addon-usb-2-0-c-to-usb-2-0-c-m-m-cable/USBC3MB,
NLBK-5F-CAT6A-PATCH,,"StarTech 5 ft CAT6a LSZH Ethernet Cable, 10 GbE | Shielded, PoE++",Hardware,N/A,N/A,1,"StarTech 5 ft CAT6a LSZH Ethernet Cable, 10 GbE | Shielded, PoE++",N/A,,https://a5it.com/product/startech-5ft-cat6a-ethernet-cbl-lszh/NLBK-5F-CAT6A-PATCH,
4RA82F#BGJ,,HP Color LaserJet Pro MFP 4301fdw | Wireless Color Laser | MFP,Hardware,N/A,N/A,1,HP Color LaserJet Pro MFP 4301fdw | Wireless Color Laser | MFP,N/A,,https://a5it.com/product/hp-4ra82f-bgj-clr-lj-pro-4301fdw/4RA82F%23BGJ,
HMX8000R-400,,"Vertiv Avocent HMX8000R-400 High Performance KVM | 4K UHD, TAA",Hardware,N/A,N/A,1,"Vertiv Avocent HMX8000R-400 High Performance KVM | 4K UHD, TAA",N/A,,https://a5it.com/product/vertiv-vertiv-avocent-hmx8000r-ip-k/HMX8000R-400,
55B100E,,"Lexmark 55B100E Black Toner Cartridge 3,000 Pages | OEM Laser",Hardware,N/A,N/A,1,"Lexmark 55B100E Black Toner Cartridge 3,000 Pages | OEM Laser",N/A,,https://a5it.com/product/lexmark-ms-mx331-431-corp-3k-tnr-crtg/55B100E,
AR8429,,"APC AR8429 Horizontal 1U Cable Organizer | Rack Mount, Brush Strip",Hardware,N/A,N/A,1,"APC AR8429 Horizontal 1U Cable Organizer | Rack Mount, Brush Strip",N/A,,https://a5it.com/product/apc-horizontal-1u-cable-organizer/AR8429,
AVRG900LCD,,"CyberPower AVRG900LCD 900 VA 480 W UPS LCD AVR | Desktop UPS, LCD",Hardware,N/A,N/A,1,"CyberPower AVRG900LCD 900 VA 480 W UPS LCD AVR | Desktop UPS, LCD",N/A,,https://a5it.com/product/cyberpower-900va-ups-lcd-avr/AVRG900LCD,
UP-FLOODLIGHT,,UniFi Protect Smart Flood Light | Ubiquiti Motion Sensor LED,Hardware,N/A,N/A,1,UniFi Protect Smart Flood Light | Ubiquiti Motion Sensor LED,N/A,,https://a5it.com/product/ubiquiti-unifi-protect-smart-flood-ligh/UP-FLOODLIGHT,
56783,,"C2G HDMI High Speed with Ethernet Cable, 6 ft | HDMI, 4K, Gold",Hardware,N/A,N/A,1,"C2G HDMI High Speed with Ethernet Cable, 6 ft | HDMI, 4K, Gold",N/A,,https://a5it.com/product/c2g-hdmi-highspd-w-ethernt-cbl/56783,
U442-DOCK4-S,,"USB-C Dock, Triple Display - 4K HDMI/DisplayPort, VGA, USB 3.x (5Gbps), USB-A/C Hub Ports, GbE, 100W PD Charging - Thunderbolt 3, Silver",Hardware,N/A,N/A,1,"USB-C Dock, Triple Display - 4K HDMI/DisplayPort, VGA, USB 3.x (5Gbps), USB-A/C Hub Ports, GbE, 100W PD Charging - Thunderbolt 3, Silver",N/A,,https://a5it.com/product/eaton-usb-c-dock-hdmi-vga-dp-gbe-4k/U442-DOCK4-S,
4X40Y95214,,"TS TP 15.6"" Basic Topload Case",Hardware,N/A,N/A,1,"TS TP 15.6"" Basic Topload Case",N/A,,https://a5it.com/product/lenovo-ts-tp-15-6-basic-topload-case/4X40Y95214,
Q5942A,,HP 42A Q5942A Black Original LaserJet Toner Cartridge | OEM,Hardware,N/A,N/A,1,HP 42A Q5942A Black Original LaserJet Toner Cartridge | OEM,N/A,,https://a5it.com/product/hp-hp-42a-q5942a-black-original-laserjet-toner-cartridge/Q5942A,
N201-06N-YW,,"Eaton Tripp Lite N201-06N-YW Cat6 Snagless Cable, 6 ft | RJ45, UTP",Hardware,N/A,N/A,1,"Eaton Tripp Lite N201-06N-YW Cat6 Snagless Cable, 6 ft | RJ45, UTP",N/A,,https://a5it.com/product/eaton-eaton-tripp-lite-series-cat6-gigabit-snagless-molded-utp-ethernet-cable-rj45/N201-06N-YW,
ST121HD20L,,"StarTech ST121HD20L HDMI over CAT6 Extender 4K, 330 ft | AV Extender",Hardware,N/A,N/A,1,"StarTech ST121HD20L HDMI over CAT6 Extender 4K, 330 ft | AV Extender",N/A,,https://a5it.com/product/startech-hdmi-over-cat6-extender-4k/ST121HD20L,
99781,,"WIRELESS NOTEBOOK OPTICAL MOUSE, COMMUTER SERIES - PURPLE",Hardware,N/A,N/A,1,"WIRELESS NOTEBOOK OPTICAL MOUSE, COMMUTER SERIES - PURPLE",N/A,,https://a5it.com/product/verbatim-wireless-notebook-optical-mouse-commuter-series-purple/99781,
USBC-C100,,Plugable USBC-C100 1 m USB-C Cable 10 Gbps | USB 3.1 Gen 2,Hardware,N/A,N/A,1,Plugable USBC-C100 1 m USB-C Cable 10 Gbps | USB 3.1 Gen 2,N/A,,https://a5it.com/product/plugable-1m-usbc-cable-10gbps/USBC-C100,
162MG-PRIVACY-SCREEN,,"16"" MacBook Privacy Screen",Hardware,N/A,N/A,1,"16"" MacBook Privacy Screen",N/A,,https://a5it.com/product/startech-16-macbook-privacy-screen/162MG-PRIVACY-SCREEN,
2461G-PRIVACY-SCREEN,,"24"" Gold Privacy Screen",Hardware,N/A,N/A,1,"24"" Gold Privacy Screen",N/A,,https://a5it.com/product/startech-24-gold-privacy-screen/2461G-PRIVACY-SCREEN,
JU-DK0E11-S1,,USB C MST Video Docking W PD,Hardware,N/A,N/A,1,USB C MST Video Docking W PD,N/A,,https://a5it.com/product/siig-usb-c-mst-video-docking-w-pd/JU-DK0E11-S1,
02813-001,,"AXIS C1310-E MK II Axis Network Speaker | PoE, Outdoor, SIP",Hardware,N/A,N/A,1,"AXIS C1310-E MK II Axis Network Speaker | PoE, Outdoor, SIP",N/A,,https://a5it.com/product/axis-axis-c1310-e-mk-ii/02813-001,
NLBL-12F-CAT6A-PATCH,,StarTech NLBL-12F-CAT6A-PATCH 12 ft Cat6a LSZH 10 GbE 500 MHz | Ethernet Cable,Hardware,N/A,N/A,1,StarTech NLBL-12F-CAT6A-PATCH 12 ft Cat6a LSZH 10 GbE 500 MHz | Ethernet Cable,N/A,,https://a5it.com/product/startech-12ft-cat6a-ethernet-cable-blue-low-smoke-zero-halogen-lszh-10gbe-500mhz/NLBL-12F-CAT6A-PATCH,
P40503-B21,,HPE P40503-B21 960 GB SATA MU SFF SSD | Enterprise Storage,Hardware,N/A,N/A,1,HPE P40503-B21 960 GB SATA MU SFF SSD | Enterprise Storage,N/A,,https://a5it.com/product/hpe-960gb-sata-mu-sff-bc-mv-ssd/P40503-B21,
CE255X,,HP 55X CE255X High Yield Black Toner Cartridge | Original LaserJet,Hardware,N/A,N/A,1,HP 55X CE255X High Yield Black Toner Cartridge | Original LaserJet,N/A,,https://a5it.com/product/hp-hp-55x-ce255x-high-yield-black-original-laserjet-toner-cartridge/CE255X,
M1X,,LED Portable Projector,Hardware,N/A,N/A,1,LED Portable Projector,N/A,,https://a5it.com/product/viewsonic-led-portable-projector/M1X,
PJ822-VK,,PocketJet 822 Vehicle Kit,Hardware,N/A,N/A,1,PocketJet 822 Vehicle Kit,N/A,,https://a5it.com/product/brother-pocketjet-822-vehicle-kit/PJ822-VK,
T295000,,"Epson T295000 Maintenance Box | WF-100 Waste Ink, OEM",Hardware,N/A,N/A,1,"Epson T295000 Maintenance Box | WF-100 Waste Ink, OEM",N/A,,https://a5it.com/product/epson-maintenance-box-wf-100/T295000,
P4DD46A2-KVM-SWITCH,,"StarTech 4 Port Dual Monitor KVM Switch, 4K 60Hz | DisplayPort, TAA",Hardware,N/A,N/A,1,"StarTech 4 Port Dual Monitor KVM Switch, 4K 60Hz | DisplayPort, TAA",N/A,,https://a5it.com/product/startech-4-port-dual-mntr-kvm-switch/P4DD46A2-KVM-SWITCH,
AR3300B2,,Netshelter SX GEN2 42U Rack,Hardware,N/A,N/A,1,Netshelter SX GEN2 42U Rack,N/A,,https://a5it.com/product/apc-netshelter-sx-gen2-42u-rack/AR3300B2,
C6PATCH6BK10PK,,"StarTech C6PATCH6BK10PK CAT6 Cable Pack, 6 ft, Black | 10-Pack, Copper",Hardware,N/A,N/A,1,"StarTech C6PATCH6BK10PK CAT6 Cable Pack, 6 ft, Black | 10-Pack, Copper",N/A,,https://a5it.com/product/startech-6-ft-cat6-cable-pack-black/C6PATCH6BK10PK,
N201-010-GY,,"Cat6 Gigabit Snagless Molded (UTP) Ethernet Cable (RJ45 M/M), PoE, Gray, 10 ft. (3.05 m)",Hardware,N/A,N/A,1,"Cat6 Gigabit Snagless Molded (UTP) Ethernet Cable (RJ45 M/M), PoE, Gray, 10 ft. (3.05 m)",N/A,,https://a5it.com/product/eaton-10-cat6-snagless-patch-gray/N201-010-GY,
DWM2355S,,"Eaton DWM2355S Full-Motion TV Mount 23-55 in | Wall Mount, VESA",Hardware,N/A,N/A,1,"Eaton DWM2355S Full-Motion TV Mount 23-55 in | Wall Mount, VESA",N/A,,https://a5it.com/product/eaton-tv-mount-full-motion-23-55/DWM2355S,
